0411A776	interdisciplinary center for scientific computing
044E7E9C	saitama university
04577437	institute of geophysics
04B01E55	dresden university of technology
04CDF630	university of extremadura
052BF631	jean monnet university
05628CAA	medical research council
05864F21	acadia university
05D0BAAA	university of lausanne
0679E020	teradata
06E3775F	dublin institute of technology
070DD5D4	nec
07187C83	huaqiao university
07546ECF	aptina
07660C82	upjohn
080E155C	university of bonn
08B22DAB	indian institute of technology kharagpur
08D443A2	university of shanghai for science and technology
090E55D5	university of northern british columbia
09221C2D	charles sturt university
092B2040	estonian business school
09B2EB2C	karadeniz technical university
0A1370BC	universidad autonoma de nuevo leon
0A1AB335	university of new mexico
0A2C09B7	university of osnabruck
0AE2AD26	university of paris iii sorbonne nouvelle
0B66F672	volda university college
0BB2E102	providence college
0C01DCFD	university of washington
0C3E2EEC	national institute for materials science
0C4400FF	cornell university
34401277	search technologies
348EB203	nanjing university
34B383B2	anschutz entertainment group
34DF872C	university of amsterdam
353AE2D0	cvc capital partners
35558D99	ent federal credit union
4C6541ED	christiana care health system
4C840A2B	ign
4D53BB5A	altarum institute
4D5B5415	urban design group
4DE595E9	cybercast news service
4F2861B3	sun microsystems
4F5D155B	centre for development of advanced computing
4F6FF56A	general electric
00081A17	ryerson university
001D6362	loyola university chicago
0084B3B5	sim university
00E520DD	police academy
017127EB	ricoh
01838F76	mahidol university
01930FCD	university of l aquila
01BBB342	national institute of geophysics and volcanology
02C29293	university of zielona gora
02F5CC90	universite du quebec
03343A56	american bureau of shipping
038D97B3	institute of mathematical sciences chennai
03ADCE23	universidade do vale do rio dos sinos
03D09CA7	marvell technology group
03EB6D7F	wolfram research
043A55FE	universite de montreal
0530A7B7	university of the philippines diliman
05342657	engineer research and development center
05669A68	south china university of technology
06586461	harvard t h chan school of public health
06B81A59	hannam university
06D31F95	university of fort hare
07634566	binghamton university
087CE01A	electronics and telecommunications research institute
08D012AB	university of alaska anchorage
09EBF77B	shiraz university
09F7CB6B	isik university
0A542BFF	grinnell college
0A6F1108	universidad publica de navarra
0A8FBBC7	sun microsystems laboratories
0A905FB1	vietnam national university hanoi
0AAFEB48	mount saint vincent university
0ACFF857	american university
0B05FE67	university of oslo
0B08755E	university of california santa cruz
0B3DB1DE	hamilton college
0B3FCABE	vytautas magnus university
0B44E8A4	celanese
0BBB6080	la trobe university
0BE71552	umm al qura university
0BF48E84	hrl laboratories
0BF77E37	hong kong university of science and technology
13822651	secretaria da receita federal do brasil
3333E44B	virginia tech
36A19CD1	burlington coat factory
4C777452	community emergency response team
4CD3CC33	johnson johnson pharmaceutical research and development
4CF34932	indian ministry of environment and forests
4D208126	bausch lomb
4DDF7833	united states army corps of engineers
4F3EFD85	minneapolis institute of arts
4F46F500	lexisnexis
4F53E0F8	intertrust technologies corporation
5002C9E3	uppsala university hospital
501B6986	acxiom
0014A048	koc university
0043A363	university of bergen
006D6F16	lille university of science and technology
00818482	chiba institute of technology
016F28BA	konkuk university
018FD8A2	teletype corporation
01DF6D2D	kyungpook national university
01FC40C5	southern new hampshire university
0226B3BC	netaji subhas institute of technology
025D2C19	colgate university
0295A008	university of colorado denver school of medicine
030B6040	saint joseph s university
03482BA2	air force institute of technology
03A194FC	avaya
03B80D97	university of minnesota morris
03FE7DA4	iran university of science and technology
0452E4F6	lakehead university
04B854A6	university of castilla la mancha
04EA7829	suranaree university of technology
04FEF040	university of genoa
05282E76	algoma university
056016CC	university of lorraine
057B0E2C	unisys
05A21A71	braunschweig university of technology
0615F037	roosevelt university
0697AE62	central university of technology
06BF45FB	national institute of genetics
06F120FF	kogakuin university
074ADC51	university of modena and reggio emilia
07A7BBF2	west los angeles college
07FF24D2	national taiwan normal university
0850A6AE	ilog
08E5641F	thomas jefferson university
0961A5E3	baylor university
0964A836	university of malawi
09655E51	california state university northridge
097DED07	mansoura university
099D447A	lehman college
09A61295	austrian research institute for artificial intelligence
09CDE827	university of pittsburgh school of law
0A0FF9EB	h milton stewart school of industrial and systems engineering
0A25846F	warsaw university of life sciences
0A30F1FC	jadavpur university
0A4E43E2	saint petersburg state university
0A5D556F	sintef
0AC4AFF9	china mobile
0ADF576B	general instrument
0B41185E	oita university
0B46563B	united states naval academy
0B8076B0	tata research development and design centre
0BCB04C8	university of malta
0C462A83	japan society for the promotion of science
3413D9ED	leonard green partners
345C2848	university of hasselt
374356BB	asm international
4C8040EB	honda
4D4B6A15	new york state department of environmental conservation
4DCCAA64	lovelace respiratory research institute
4E3AF643	local initiatives support corporation
4E3BBB83	naval medical research center
4E47B81B	russian academy of sciences
4E592AE2	tokai university
4EAA0950	telecom saint etienne
00A825C2	university of a coruna
00B0637E	ecole normale superieure de cachan
016DB076	cancer care ontario
01A403E6	john f kennedy school of government
01A4CB11	university college cork
01C8B464	business decision
02075317	ramakrishna mission vivekananda university
021291BF	university of cyprus
02901D83	sophia university
02C1AEE3	university of manitoba
03252DC2	hanover college
034BB24C	university of california berkeley school of information
03772003	itt technical institute
03EACE0A	union bank of switzerland
046DFC23	vodafone
04B1E811	chihlee institute of technology
04B68B01	international university of health and welfare
0546E668	delgado community college
0585314E	tokyo university of agriculture and technology
05ABCBFE	drury university
05E53F62	espci paristech
060271F7	olivetti
061A19CA	bryn mawr college
06B0F769	ontario institute for cancer research
073B94B1	inesc id
077EC9E4	university of western ontario
07C12800	mcgill university school of computer science
07D26D8E	aoyama gakuin university
083570F5	university of michigan health system
0839CEE3	university of arizona
08443C72	university of padua
08902028	research institute for advanced computer science
08C05CBF	hallym university
08E4D2D6	university of antwerp
090FD2EB	nanjing normal university
099D876D	university of california los angeles
09A5BCF7	concordia university
09C2F114	okayama university
09C35315	calvin college
0A59EA6F	autonomous university of baja california
0A6B08DF	bialystok technical university
0A918490	christopher newport university
0B77BD93	university of new orleans
0B7EEF7F	zhengzhou institute of aeronautical industry management
0BBC3545	clarkson college
0BF148CF	universidad autonoma metropolitana
0BFDC947	superior national school of advanced techniques
0C280BFF	keio university
0CF076A1	university of namibia
361ABDF5	junior college
36629E66	books a million
36742C07	college of information technology
377CBECE	lpl financial
4C4ACDE2	defense information systems agency
4C534D6B	dow chemical company
4CC0B033	max planck institute for mathematics
4DA090C2	united states environmental protection agency
4DF379DB	office of technology assessment
4E6E5267	japan agency for marine earth science and technology
4EADC204	uganda revenue authority
4EC10BCD	department of space
4EEE136E	center for naval analyses
4F66D442	ministry of communications
4FD2F16D	space and naval warfare systems center pacific
500A2743	sons of the american revolution
0004BD19	tohoku gakuin university
001638B2	north china university of technology
00C46348	birmingham city university
0125AA61	general dynamics advanced information systems
0139FCD5	denison university
0143616E	beijing jiaotong university
01AA59B0	sahmyook university
01ADE8B0	elekta
01E89DDF	university of kiel
021EB23C	loyola marymount university
03947360	trinity university
03C436D1	university at buffalo
03C9AC1F	lappeenranta university of technology
04113595	singapore mit alliance
0489B9A5	medical university of vienna
04BF660D	max planck institute for psycholinguistics
07165B77	university of primorska
0799FA58	system development corporation
07C65F21	national security agency
07E216E5	izmir university
081F2973	toyohashi university of technology
082B50D7	nanjing university of finance and economics
082DF97E	iav
0882616F	royal college of surgeons in ireland
08A97E0C	deloitte
08EAF9C1	university of british columbia okanagan
08F401F9	scripps institution of oceanography
092C5A58	university of north carolina at wilmington
0949E45A	national institute of technology durgapur
09F18F79	university of tampere
0A221C1F	j p morgan co
0A575E93	parc
0AD3BA36	university of strathclyde
0AF21A3A	parthenope university of naples
0AF6A309	king s college london
0B0ADEB6	university of toronto
0B2D8123	lund university
0B6050ED	arts et metiers paristech
0BCEA3CF	tianjin polytechnic university
0BF943D3	indiana university of pennsylvania
33C05CD7	central university india
347F2282	science applications international corporation
4DB02EA5	institute of education sciences
4E323B70	scripps health
4E532558	chicago police department
4E5792FF	media lab europe
4F6A1BA0	department of planning and environment
4F88F232	amrita school of engineering
4F8CCD61	jet propulsion laboratory
4FBBF8ED	australian research council
500F4F9C	intel
00552843	university of michigan school of kinesiology
0078E64E	royal dutch shell
00D766D6	wuhan polytechnic university
00F4BA82	aberystwyth university
0100E2FE	university of st andrews
0127901A	orange s a
01F5BC7E	university of poitiers
01FB725A	german research centre for artificial intelligence
02583013	yanshan university
025D2F06	bard college
025D47E1	nust business school
031AD993	institute for the protection and security of the citizen
0372589D	university of neuchâtel
0395F208	concordia university
039C1045	nazarbayev university
0404AD5B	lancaster university
0478D67A	fico
049573B2	university of coimbra
05E1B1D9	university of edinburgh
06943C23	southern illinois university carbondale
06B165B8	unicef
070CACD8	western digital
07698D3B	university of london
07B99BFA	university of sydney
07D46A71	toyota national college of technology
07DC2840	prince of songkla university
0800E441	pakistan institute of engineering and applied sciences
087067C3	university of hertfordshire
087D87F2	university of trieste
08FE8253	university of clermont ferrand
0927A22B	lawrence university
097BCA77	eastern washington university
09E1E653	rensselaer polytechnic institute
0A68EC7D	institute for creative technologies
0A8A5670	pontificia universidade catolica do parana
0A961197	los angeles biomedical research institute
0AA2F1D8	national university of distance education
0AC67CFF	swiss life
0AF30198	bangladesh university of engineering and technology
0B317C57	ionian university
0B4329BF	glaxosmithkline
0B46E8A6	university of texas at arlington
0B97151C	jilin university
0BD2D4A6	hardin simmons university
334B4286	trw inc
33D5F80C	university of the western cape
35FA668C	calspan corporation
3694CE0A	digital federal credit union
4C506D18	nuclear regulatory commission
4CE326AE	goodyear aerospace
4DDC5EF5	mitsubishi
4EC97A4B	ebay
4FB0218B	national presto industries
4FC81716	xinhua news agency
0016B1BD	david geffen school of medicine at ucla
009CF281	ontoprise gmbh
00A436F4	hamamatsu university school of medicine
00F09265	university of graz
00F5A2C2	university of valencia
0134B592	peking university
01767753	soonchunhyang university
018E8F6B	ochanomizu university
020C2C91	maastricht university
0233AC46	olympus corporation
029807AA	mda space missions
03132EC9	pitney bowes
031EDBE4	university of almeria
031EE95E	ohio state university
032A8584	rhode island college
034F36C0	department of engineering science university of oxford
03FC4F79	east china normal university
0413757D	thomson reuters
045D3373	language technologies institute
04BEE6D7	university of birmingham
04CAC49E	new england complex systems institute
04EB110F	honeywell
04F0A8A0	beihang university
0515522A	senshu university
0552CC14	plymouth state university
05615F59	umea university
056EA0E2	university of sheffield
05DCEF4D	indian institute of engineering science and technology shibpur
06172331	the new school
065CCDE6	national marine fisheries service
067461C8	university of pisa
069A0840	slovak university of technology in bratislava
06AE5ED6	academy of sciences of moldova
06AFD223	rockwell collins
06DF14CD	brookings institution
06F892B4	tongji university
07139065	kyungsung university
074491E2	tufts university
077C6D48	microstrategy
07E160E6	north china institute of science and technology
07FE7B76	lewis university
084DE468	universiti sains malaysia
087CBF68	college of staten island
08A948CC	johns hopkins university
08ECEB43	valparaiso university
08FEC0C7	texas woman s university
092B7FEF	moscow institute of physics and technology
09346CBE	dental school
097EB66B	dongshin university
099ACD79	susquehanna university
0A5B4A7C	universidad michoacana de san nicolas de hidalgo
0B1E7DEF	makerere university business school
0B51E8DD	dominican university
0B553A65	helmut schmidt university
0B8A67BD	jacobs university bremen
0B9C8FEF	institute of acoustics
0B9CA1B5	feinberg school of medicine
0C2D3E49	hosei university
3365FE45	eafit university
33C95AFB	university of the west of scotland
345636E5	grupo mexico
34AF633B	international university cambodia
359F573E	university of grenoble
35C66585	jackson college
3620CE7A	white oak conservation
372BBBD1	advanced technology center
3745192E	georgia tech research institute
376BA2F5	international metalworking companies
4CD2F7D8	health canada
4CF19382	tufts medical center
4D0F87A9	centrelink
4D0FA93C	metlife
4D91A54A	qatar airways
4D959664	american express
4E00F9AD	national center for science education
4E03F223	computer sciences corporation
4E7E7781	dupont
4FA09039	media research center
4FB8656B	museum of contemporary art chicago
4FEA39B9	council of independent colleges
000A77C3	agh university of science and technology
00433890	bogazici university
00647CC9	etsi
00E02377	bt research
00FCE90C	westfield college
0108016A	university of alabama
012DB4D2	yeshiva university
01B1760F	university of manchester
020476D1	moore school of electrical engineering
024E4C9B	catholic university of the most holy conception
026778A2	rutgers newark
02B09E25	university college london
030ED8E2	sirindhorn international institute of technology
03FDB59F	woods hole oceanographic institution
04206F3A	wellington management company
04224B6D	xi an jiaotong liverpool university
047E3604	mckinsey company
048AB435	university of jena
04BD5400	university of louisiana at lafayette
04C900C3	university of otago
04FB6B2B	wright laboratory
050BB43F	academia sinica
05451080	artificial intelligence applications institute
05A79DDE	turkish military academy
05E5D047	california state polytechnic university pomona
05FF8B11	university of massachusetts dartmouth
06601420	florida institute of technology
068D7BC6	ningbo university
06D58157	faw group
078124DC	shenyang aerospace university
078981CC	delphi automotive
0796B6CF	tokyo university of agriculture
07CA845D	earlham college
07CDD543	university of mons
07D3E88F	ubs
07F57F7B	sharif university of technology
09004A39	consolidated engineering corporation
093CAADC	jaypee institute of information technology
095FA8CB	sangmyung university
0979AF17	world wide web foundation
09B52E07	tianjin university
09D1B4E0	bc cancer research centre
0A10E438	zhejiang university of science and technology
0A4FEC3E	iwate university
0AEF0904	university of wisconsin parkside
0B86525A	daegu gyeongbuk institute of science and technology
0BC22D41	nagoya institute of technology
0C321FC4	rowland institute for science
0C4958A7	lockheed missiles and space company
0C601462	kao corporation
0F50B87B	robert wood johnson medical school
3349C72A	j f drake state technical college
347F6F52	graduate school usa
369E833A	sri sivasubramaniya nadar college of engineering
36E22876	american hotel lodging educational institute
3717FAC6	macewan university
4C916CDE	at t communications
4CD2C7C1	boston children s hospital
4D5DC7F6	southwest university of science and technology
4DD03F82	nasa headquarters
4DE63455	cooperative research centre
4E350D59	national telecommunications and information administration
4ECE052B	booz allen hamilton
4EF2E417	realnetworks
0045D4A2	universiti teknologi malaysia
00498B1C	sri sathya sai university
005ACB6A	university of west georgia
00971BF1	georgia institute of technology college of computing
00B67360	michigan technological university
01028E71	clarkson university
01059CAC	northwestern polytechnical university
0128509A	university of pittsburgh cancer institute
016D6331	university of tehran
018190D3	kongsberg sim
02924052	information and communications university
02F292D5	university of angers
03515FCB	indian institute of chemical technology
0368D319	university of lugano
03BEF882	barclays investment bank
03C01CBC	universidade federal rural de pernambuco
03E20219	hitachi
04BF8F32	ecole nationale superieure des telecommunications de bretagne
04C3CCF3	university of brescia
04D537E8	science college
04F59F2F	malaviya national institute of technology jaipur
04F689AC	yale law school
04F92508	hankuk university of foreign studies
0507D9CA	future university hakodate
057BEFD6	university of stavanger
05E57998	nebraska wesleyan university
064CCA71	mentor graphics
0662D0FC	kagoshima university
06A156A2	university of vermont
06ACAD91	northwestern university
06CB620C	hebei university of economics and business
06E20357	oklahoma state university stillwater
0738D799	otemon gakuin university
0778E932	universidad nacional experimental del tachira
07A75F52	university of southern indiana
07B6A2A8	tampere university of technology
07C34834	university of minnesota
07E3CD1A	tianjin university of science and technology
07F5B6CA	harvey mudd college
07F90283	interdisciplinary center for neural computation
0912F2A6	foundation university islamabad
09363E94	indian institute of technology jodhpur
097A526D	government accountability office
09DC92C5	indiana university bloomington
09EA1A37	queen mary university of london
0AC1438B	university of bremen
0B10ED5B	universities uk
0B4AC107	ge healthcare
0C2E6305	western connecticut state university
0DBD1368	university of limerick
33E1384D	center for excellence in education
34BCC646	cma cgm
35999274	fruit of islam
36A14E67	university of colima
4D634C00	sri international
4E36ED43	agricultural research service
4E614221	american diabetes association
005B79AC	information retrieval facility
00BF1B9F	seton hall university
00CC80B3	joanneum research
00FD6FCE	hunan university
01192A38	bishop heber college
012EA452	western new england university
013A0DA1	university of kent
0145EFFA	council for scientific and industrial research
01499FCE	the hartford
014A90F4	technology college
016EA293	university of johannesburg
01F164D0	ghent university
01F1D439	university of saskatchewan
01F71AD0	yale university
021D1F0D	southern connecticut state university
025A445B	university of ontario institute of technology
0294EAD4	dalian maritime university
02C2DBA9	digitalglobe
034F3208	goldsmiths university of london
03AC60BD	smith kettlewell institute
040C1309	chung ang university
046F75BC	university of windsor
0479610C	tarleton state university
04BD3A9F	cardiff university
04F31C2A	brooklyn college
0555C3F7	university of western macedonia
0570C18E	science and engineering research council
059FC914	zhongkai university of agriculture and engineering
05A3DA1F	university of twente
05F17F8F	nelson mandela metropolitan university
069BC91F	teachers college columbia university
06D35AFB	new york university stern school of business
06E63D20	university of insubria
072AE20D	new york university abu dhabi
078BB68A	jagiellonian university
07C4E139	universiti putra malaysia
081E3F30	harvard university
085ADB71	university of connecticut
08BCC883	beckman institute for advanced science and technology
093304A4	university of fribourg
09998A84	university of new hampshire
09D936C7	gadjah mada university
0A3898A7	shibaura institute of technology
0A4EA920	zilog
0A91D237	union college
0A9A3EC6	drew university
0AD73B49	shanxi university
0B546E88	durham university
0BB5DF30	institute for research in fundamental sciences
122FECC7	gordon college
178BD04D	ifsttar
1F2989F0	robert gordon university
33865634	weimar institute
35140788	singer corporation
351E811C	aalborg university
368593E8	house of fraser
36BC0AB8	veda
36D2087D	ministry of posts and telecommunications
4CC6A85A	stoke on trent
4CD84994	oak ridge national laboratory
4D6545F3	salesforce com
4DC94761	esso
4DF86B43	national oceanic and atmospheric administration
4E25333B	national science foundation
4EA4ED1F	picatinny arsenal
4F799D2F	motorola
4F91FEEB	university of pittsburgh medical center
000138AB	curie institute
0011EAC4	university of southern california
001240C0	southern nazarene university
0046E88B	university of picardie jules verne
004B1FBC	fraunhofer society
005C7574	university of baltimore
00F4032E	konan university
0101C3D5	claflin university
011FF0EF	institute for information industry
015292AA	university of prince edward island
0171E1E2	american university of paris
01AE5A32	carnegie institute of technology
01CC0228	sofia medical university
0224BB57	university of antioquia
0259891E	university of illinois at chicago
03213FD9	daejin university
0322782F	nottingham trent university
03614135	commonwealth bank
038B846A	jamia millia islamia
03A3F605	sauder school of business
0403197E	cern
040820EE	union county college
045716B5	drexel university
0479515E	zhejiang gongshang university
04821EE6	renesas electronics
0526E9B4	institut de robotica i informatica industrial
0532D181	michigan state university
055B394D	university of trier
05B80545	kobe steel
06174BC0	university of new caledonia
064B63A4	penn state abington
06771A5A	stevens institute of technology
06AC3B7D	macau university of science and technology
06B14868	academy of finland
071E8012	university of verona
077C8BDD	tokyo medical and dental university
07C665E3	universidade federal do rio grande do sul
07DFF98E	austrian institute of technology
0847D5FE	ewha womans university
08AECE4E	fujita health university
08B17323	vienna university of technology
08D69EB4	lawrence berkeley national laboratory
0911C0C1	grambling state university
09700F8F	university of kerala
09B4652E	indiana university purdue university fort wayne
09E00D1D	university of bolton
0A2D1336	university of novi sad
0A5DAC76	iowa state university
0AD47BFF	suny downstate medical center
0AE3E37F	ludong university
0AF07E9B	university of wisconsin whitewater
0B42268D	lodz university of technology
0BDCEF4D	kyushu sangyo university
0D51CACB	linnaeus university
0F36910E	university of zaragoza
0F6CFB0D	new york university shanghai
115F47CC	silver spring networks
338C741A	nii holdings
3709B4C3	exxonmobil
4D1139C8	ford motor company
4D1AF4AA	toyota
4F461E1E	japanese ministry of international trade and industry
001D0918	institut eurecom
00962EEC	nanjing university of aeronautics and astronautics
00FB0CDD	university of texas system
0112E226	simon fraser university
02066FCD	xerox
0229448F	university of california san diego
022C163F	magna graecia university
02661D87	chinese academy of engineering
02DB0F2D	vmware
035786DA	university of rennes
03B7F3B2	dept of computer science university of delhi
03D87DC1	hanoi university
03F05AEA	systems research institute
040AB186	tufts university school of medicine
043CFEC7	sdm college of engineering and technology
0480FA93	masdar institute of science and technology
04B1BEA6	university of newcastle
04B999C0	university of maryland baltimore county
04D32953	fuzhou university
04FCE88F	university of west florida
0583DE78	qatar foundation
05B5B032	otto von guericke university magdeburg
05DF9BD1	barnard college
0606AD82	universidade federal de juiz de fora
06299B62	ryukoku university
066F2C46	university of lethbridge
06D3896B	concordia college
06E62E1D	assumption university
078F2138	vassar college
07CA5884	georgia institute of technology
07DA0A1C	university of salerno
080043AE	sabanci university
084C5890	centro universitario da fei
084D01D3	seoul national university
0916A521	biola university
091E6CBD	exelixis
098F6245	jiaying university
0999D47E	indian institutes of technology
09B0BBA7	university of texas at dallas
0A0BAF8E	eli lilly and company
0A41BF9E	college of science and technology
0A5D7E42	henan university
0A60923E	changwon national university
0A89E25F	liaoning technical university
0A990BE9	university of mannheim
0AAEC4EC	university of augsburg
0AAF1348	simmons college
0AC8AD72	university of cologne
0B069EC8	northeast normal university
0B0DA3DC	wayne state university
0C0944A4	kagawa university
0C3F8968	dongguk university
0E272500	institut superieur de gestion
12D1454B	leibniz association
33FE0EC0	l abri
3482B4E6	urban ecology center
34C77BFA	hp labs
35A089AA	air university
4C5192A8	air force research laboratory
4CCA17F9	kayaba industry
4E11BDA1	matra
4F14D3E8	americorps vista
4F2A68A7	carnegie learning
4F7CA714	united airlines
003BDEE2	soochow university
00460217	tottori university
00CF64E1	the university of nottingham ningbo china
00D3A786	defence evaluation and research agency
01F10CD1	shantou university
0206CA67	melbourne institute of technology
0223FE88	university of economics prague
0228EE3C	swedish institute of computer science
02581824	iminds
0270DE05	navteq
02B554FC	university of texas at san antonio
02CA96A6	ontotext
0373A474	middle east technical university northern cyprus campus
03FD8454	university of maryland college park
0441D3D5	sheffield hallam university
047E39A5	wilfrid laurier university
04C6C31B	canisius college
059E765C	escp europe
05E3A62F	university of the aegean
0653F611	university of central florida
0669F0F9	broad institute
06C089B5	bishop s university
06D5B43F	university of applied sciences hof
074B3001	nikon
0757A922	reykjavik university
07850863	federal university of bahia
07862589	queen s university belfast
07BAB9E7	wharton school of the university of pennsylvania
07CBA10C	clark university
07DC06DC	ask com
07EF47FB	queen s college
07FA315E	university of huddersfield
08BA2180	university of kansas
0923F043	johns hopkins school of medicine
0975D0C0	university of peloponnese
09C4F49C	mount allison university
09E64FCF	montclair state university
0A17D497	gdansk university of technology
0A63B3A3	technion israel institute of technology
0A9812F0	japan advanced institute of science and technology
0AA4D3ED	mie university
0AE14045	university of porto
0B7D39A1	university of macedonia
0B890E85	george washington university
0BD39662	university of avignon
0C286E79	blue martini software
0D8F2D0E	university of szeged
0E876476	federal university of ceara
36F47726	university of colorado denver
370182F3	philadelphia university
374897BD	nanchang hangkong university
378854B4	universiti tunku abdul rahman
4C5568BA	ukraine international airlines
4C85745E	at t corporation
4CB89055	massachusetts eye and ear infirmary
4D3D8038	houston methodist hospital
4E632554	electronics for imaging
4F56860F	university of yaounde i
4F88C8D3	harris corporation
4F99E692	electric power research institute
86317390	technicolor
00D7C59E	shih chien university
00F133C8	osaka prefecture university
012F9023	university of montpellier
01710C78	sichuan university
01AEE39C	new york university school of medicine
01B71B8A	sejong university
025900D5	university of chieti pescara
02B8785E	pontificia universidade catolica do rio grande do sul
02EA5807	istanbul technical university
033EFB02	university of salford
035D2408	paris dauphine university
036E601F	indiana university school of informatics
03A91535	seneca college
047329C0	university of gottingen
04F99C7A	it university of copenhagen
05141549	ca technologies
0581F5D5	university of science and technology beijing
05D40434	beckman coulter
05F97DE4	st lawrence university
061C6C3B	university of michigan school of public health
068DE830	university of tennessee at martin
06B4FE31	yamagata university
077DB9E5	the turing institute
078DF811	university of maryland baltimore
078FC9D3	pace university
08AAFCDD	sewanee the university of the south
09214599	institute for scientific information
09D50AE5	visa inc
09E03D32	oregon health science university
0A1560D3	paris diderot university
0AED3F4B	urban institute
0AFEAA1E	university of winchester
0B04728E	virginia commonwealth university
0B856389	schiller international university
0BB963EC	wuhan university of technology
0BE64370	truman state university
0BF71F43	zurcher fachhochschule
0C38D521	kingston university
0C629EED	lahore university of management sciences
34B16DEE	technical university of hamburg
34ED541F	rwth aachen university
353BE6BA	nationwide mutual insurance company
4CCC634B	ministry of internal affairs
4DE69387	united kingdom ministry of defence
4ECE5134	united aircraft corporation
4F6D69F7	sikorsky aircraft
50119D7F	shenyang
0003B055	university of cambridge
002B00EE	lg electronics
00301185	intuitive surgical
005B3EF1	bank of america merrill lynch
006051A6	geneva college
00644F08	turgut ozal university
00670201	university of montana
00A3C9C2	akamai technologies
0108DAB7	aalto university school of science
0194F011	san diego state university
01C0F8A0	national institute of environmental health sciences
01F620F7	fairleigh dickinson university
025559B1	university of cadiz
026639C9	university of new haven
0273532E	birmingham southern college
028F2298	dublin city university
029F17F7	clausthal university of technology
02C0976A	university of burgos
032470B7	blekinge institute of technology
03669064	rockwell automation
0368E8BE	new york university
038A8CFA	adam mickiewicz university in poznan
03A0A15E	university of aveiro
03CAB6DA	hong kong institute of education
043F7F1E	victoria university australia
04645BD2	vietnam maritime university
04853B8A	american management systems
0489F1AC	biodesign institute
04EAFF91	malardalen university college
056A9763	university of toledo
0582A04E	colorado state university
05DE656D	monterrey institute of technology and higher education
0617FE65	university of manchester institute of science and technology
06A456B5	ecri institute
06BF8EEC	telebras
07BC9DE3	university of tasmania
07FC729C	doshisha university
07FDF9F9	king fahd university of petroleum and minerals
083046BE	charles river laboratories
0846A43F	open university of catalonia
088F1129	east china university of science and technology
090E69F4	athlone institute of technology
0911F42E	aetna
09276851	nancy universite
0975B154	chulalongkorn university
0A12A606	university of toronto scarborough
0A146396	university of the basque country
0A1AFEAE	flinders university
0A31FE6A	ceremade
0A6A7282	kainan university
0B09F358	mitsubishi electric research laboratories
0B8A8DAA	tallinn university
0C14EACF	university of zurich
0C4DDE77	nec corporation of america
0C55CD5F	niels bohr institute
3391E616	ic bus
362E84EA	axa equitable life insurance company
4D71CB46	national institutes of health
4D7B21FB	serc reliability corporation
4E718DAA	linkedin
4F5B50D5	university of hawaii
4FB37D0B	adler planetarium
4FEDAA01	thomson corporation
002932B0	pontifical catholic university of rio de janeiro
0045D9F6	technical university of berlin
004B1A5C	pusan national university
00BBEBAA	texas tech university
00C3CF89	gachon university
01198E98	yantai university
01220A7A	mangalore university
015A52A7	aries
01781AC4	bradley university
01AF2E3A	london south bank university
01E46A0B	university of new south wales
02C7065C	poznan university of technology
0301AD5F	university of the balearic islands
0384B370	pratt institute
0413376A	cinvestav
0439D9C8	university of savoy
04F353DF	robotics institute
05D9B3DA	faculty of law university of colombo
05DB5368	birkbeck university of london
06001ED9	banting and best department of medical research
0607820B	kt corporation
066AE546	krasnow institute for advanced study
06778808	max planck institute for molecular plant physiology
0693EC39	university of the sciences
06D835C2	tulane university
06E05320	baldwin wallace university
07498A5D	geisel school of medicine
0750357C	space research centre
07970AEF	california state university
0879EDC7	technical university of ostrava
08847A48	university of sfax
08AF8B99	university of thessaly
08EBD249	federation university australia
0908FA1B	barry university
093A0C1C	universite de moncton
09AC37B6	university of hartford
09BAC200	i m sechenov institute of evolutionary physiology and biochemistry
0AC9113B	illinois institute of technology
0AD2F794	grove city college
0B6FD996	inha university
0B7A0147	united states military academy
0BC3491B	korea university
0C0FE15D	offis
0C2AE079	open university
338C0C86	land transport authority
34E40386	united states national library of medicine
350410CF	university of hong kong
35065FEF	asm clermont auvergne
4C8DAF78	ventana medical systems
4D56FE9E	university of north carolina system
4DA444BF	chinese ministry of public security
4E1FA590	amazon web services
4FA33633	united states department of agriculture
86263FDB	tencent
00493E54	southwest jiaotong university
009962AC	new mexico state university
00B5EF91	wroclaw university of technology
00DA752D	nectec
00E10395	royal college of surgeons of england
01371ADE	state university of new york upstate medical university
016A20AF	montana state university
01A842AA	brown university
01F19718	center for neural science
01FE29EA	university of massachusetts boston
027738ED	dongkang college
0296EEA3	department of engineering university of cambridge
02D9A7F2	sultan qaboos university
0306728C	arcelormittal
032A67A0	university of cordoba
034AE6A8	yeungnam university
03796283	lunar and planetary institute
03C3607B	university of cincinnati
04380D65	telecom management sudparis
047DDBA6	national yunlin university of science and technology
047ED7D5	university of missouri kansas city
0486263A	hubei university
04EEEE54	university of malaga
053101E5	university of north carolina at asheville
05412592	university of navarra
05DF6131	sidi
06041575	university college dublin
061383FE	orbotech
0617689C	university of paris sud
061E8ABB	w l gore and associates
06206463	dongseo university
06225712	universiti malaysia pahang
0653D579	university of kassel
066BB112	ain shams university
066C642F	national center for atmospheric research
06A6DFA2	jiangnan university
06DE021C	beijing language and culture university
06E3CF01	jiangsu university
07162905	instituto superior tecnico
0721EEC6	university of wolverhampton
07262C8C	missouri state university
0738ED2A	texaco
086D55E9	schulich school of law
